Depth,TVD,DX,DY,GR,CAL,AC,CNL,DEN,RT,RXO,SH,POR,SW,PERM
4877.375,4598.887,-503.514,205.645,102.149,8.747,46.073,1.954,2.786,1532.705,731.178,-9999,-9999,-9999,-9999
4877.5,4598.946,-503.614,205.689,101.154,8.739,46.172,1.895,2.793,1535.02,732.945,-9999,-9999,-9999,-9999
4877.625,4599.006,-503.715,205.733,100.199,8.73,46.512,1.71,2.792,1496.652,716.964,-9999,-9999,-9999,-9999
4877.75,4599.065,-503.815,205.778,99.999,8.725,46.805,1.619,2.789,1463.011,702.285,-9999,-9999,-9999,-9999
4877.875,4599.125,-503.916,205.822,99.598,8.706,47.535,1.532,2.79,1388.106,668.37,-9999,-9999,-9999,-9999
4878,4599.185,-504.016,205.867,98.824,8.688,47.889,1.543,2.794,1359.303,654.891,-9999,-9999,-9999,-9999
4878.125,4599.245,-504.117,205.911,95.838,8.634,48.267,1.627,2.806,1334.162,643.133,-9999,-9999,-9999,-9999
4878.25,4599.304,-504.217,205.955,93.559,8.582,47.939,1.713,2.807,1339.072,646.728,-9999,-9999,-9999,-9999
4878.375,4599.364,-504.318,206,93.46,8.577,47.562,1.754,2.803,1344.456,650.588,-9999,-9999,-9999,-9999
4878.5,4599.423,-504.418,206.044,95.1,8.636,46.705,1.879,2.794,1346.927,656.509,-9999,-9999,-9999,-9999
4878.625,4599.483,-504.518,206.089,97.303,8.747,46.132,2.073,2.791,1319.107,653.323,-9999,-9999,-9999,-9999
4878.75,4599.543,-504.619,206.133,97.745,8.794,46.08,2.16,2.789,1282.658,643.109,-9999,-9999,-9999,-9999
4878.875,4599.603,-504.719,206.178,97.294,8.839,46.464,2.232,2.783,1160.791,599.193,-9999,-9999,-9999,-9999
4879,4599.662,-504.82,206.222,97.298,8.841,47.11,2.223,2.776,1022.923,540.869,-9999,-9999,-9999,-9999
4879.125,4599.722,-504.92,206.266,97.687,8.84,47.343,2.264,2.773,971.517,517.103,-9999,-9999,-9999,-9999
4879.25,4599.781,-505.021,206.311,98.427,8.837,47.454,2.525,2.776,916.631,490.37,-9999,-9999,-9999,-9999
4879.375,4599.841,-505.121,206.355,98.453,8.836,47.377,2.715,2.783,902.861,484.107,-9999,-9999,-9999,-9999
4879.5,4599.901,-505.222,206.4,98.607,8.834,47.286,3.055,2.81,878.052,476.107,-9999,-9999,-9999,-9999
4879.625,4599.96,-505.322,206.444,100.369,8.831,47.609,3.203,2.837,867.991,482.722,-9999,-9999,-9999,-9999
4879.75,4600.02,-505.423,206.488,101.281,8.826,47.833,3.202,2.839,875.563,495.744,-9999,-9999,-9999,-9999
4879.875,4600.08,-505.523,206.533,101.655,8.807,47.96,3.107,2.822,909.69,534.761,-9999,-9999,-9999,-9999
4880,4600.14,-505.624,206.577,100.321,8.788,47.549,2.952,2.797,941.34,568.513,-9999,-9999,-9999,-9999
4880.125,4600.199,-505.724,206.622,99.613,8.784,47.144,2.877,2.788,949.928,578.133,-9999,-9999,-9999,-9999
4880.25,4600.259,-505.824,206.666,98.829,8.791,45.944,2.734,2.781,956.496,586.348,-9999,-9999,-9999,-9999
4880.375,4600.318,-505.925,206.711,98.523,8.812,44.905,2.6,2.785,952.63,585.588,-9999,-9999,-9999,-9999
4880.5,4600.378,-506.025,206.755,98.237,8.823,44.738,2.549,2.791,943.155,580.119,-9999,-9999,-9999,-9999
4880.625,4600.438,-506.126,206.799,97.493,8.833,45.065,2.49,2.805,907.379,557.007,-9999,-9999,-9999,-9999
4880.75,4600.498,-506.226,206.844,97.38,8.816,45.653,2.46,2.813,881.686,536.555,-9999,-9999,-9999,-9999
4880.875,4600.557,-506.327,206.888,97.921,8.8,45.842,2.409,2.814,887.062,536.649,-9999,-9999,-9999,-9999
4881,4600.617,-506.427,206.933,99.571,8.752,45.872,2.123,2.809,931.892,558.582,-9999,-9999,-9999,-9999
4881.125,4600.676,-506.528,206.977,100.066,8.723,45.714,1.898,2.804,962.424,574.641,-9999,-9999,-9999,-9999
4881.25,4600.736,-506.628,207.021,99.193,8.697,45.113,1.454,2.793,1066.413,622.403,-9999,-9999,-9999,-9999
4881.375,4600.796,-506.729,207.066,96.978,8.752,44.505,1.217,2.777,1681.156,904.411,-9999,-9999,-9999,-9999
4881.5,4600.855,-506.829,207.11,96.024,8.796,44.348,1.189,2.769,2543.81,1314.064,-9999,-9999,-9999,-9999
4881.625,4600.915,-506.929,207.155,94.939,8.855,44.276,1.208,2.754,5787.574,2879.387,-9999,-9999,-9999,-9999
4881.75,4600.975,-507.03,207.199,93.342,8.847,44.371,1.246,2.748,10153.409,4975.321,-9999,-9999,-9999,-9999
4881.875,4601.034,-507.13,207.244,91.784,8.835,44.475,1.254,2.749,12092.607,5891.789,-9999,-9999,-9999,-9999
4882,4601.094,-507.231,207.288,87.832,8.821,44.693,1.231,2.756,14587.509,7040.543,-9999,-9999,-9999,-9999
4882.125,4601.154,-507.331,207.332,85.092,8.819,44.787,1.224,2.766,15648.405,7502.236,-9999,-9999,-9999,-9999
4882.25,4601.213,-507.432,207.377,84.824,8.819,44.81,1.247,2.77,15982.28,7664.241,-9999,-9999,-9999,-9999
4882.375,4601.273,-507.532,207.421,85.318,8.811,44.854,1.328,2.77,16176.905,7873.054,-9999,-9999,-9999,-9999
4882.5,4601.333,-507.633,207.466,85.27,8.802,44.85,1.372,2.768,15718.807,7771.07,-9999,-9999,-9999,-9999
4882.625,4601.393,-507.733,207.51,84.852,8.782,44.736,1.453,2.768,13367.197,6906.083,-9999,-9999,-9999,-9999
4882.75,4601.452,-507.834,207.555,85.804,8.772,44.603,1.541,2.77,10435.702,5641.201,-9999,-9999,-9999,-9999
4882.875,4601.512,-507.934,207.599,87.197,8.776,44.572,1.578,2.767,9413.676,5164.405,-9999,-9999,-9999,-9999
4883,4601.571,-508.034,207.643,90.829,8.808,44.528,1.608,2.756,8563.088,4749.753,-9999,-9999,-9999,-9999
4883.125,4601.631,-508.135,207.688,94.358,8.853,44.425,1.576,2.749,8607.653,4784.31,-9999,-9999,-9999,-9999
4883.25,4601.691,-508.235,207.732,95.761,8.871,44.378,1.542,2.749,8848.617,4902.98,-9999,-9999,-9999,-9999
4883.375,4601.75,-508.336,207.777,96.946,8.888,44.632,1.467,2.754,10109.463,5499.793,-9999,-9999,-9999,-9999
4883.5,4601.81,-508.436,207.821,95.454,8.881,45.797,1.429,2.758,12682.514,6806.363,-9999,-9999,-9999,-9999
4883.625,4601.87,-508.537,207.865,92.78,8.874,46.571,1.431,2.76,14237.724,7649.677,-9999,-9999,-9999,-9999
4883.75,4601.929,-508.637,207.91,83.225,8.866,47.751,1.445,2.769,16950.467,9194.649,-9999,-9999,-9999,-9999
4883.875,4601.989,-508.738,207.954,76.248,8.885,48.148,1.468,2.784,18623.275,10083.102,-9999,-9999,-9999,-9999
4884,4602.049,-508.838,207.999,77.082,8.9,48.009,1.495,2.79,19020.951,10239.388,-9999,-9999,-9999,-9999
4884.125,4602.108,-508.939,208.043,86.148,8.901,46.936,1.623,2.793,18118.883,9727.732,-9999,-9999,-9999,-9999
4884.25,4602.168,-509.039,208.088,91.144,8.88,46.219,1.718,2.789,16493.877,8925.67,-9999,-9999,-9999,-9999
4884.375,4602.228,-509.14,208.132,96.554,8.823,45.302,1.863,2.782,11580.803,6484.239,-9999,-9999,-9999,-9999
4884.5,4602.287,-509.24,208.176,99.103,8.798,45.242,1.876,2.786,7336.908,4250.281,-9999,-9999,-9999,-9999
4884.625,4602.347,-509.34,208.221,100.249,8.8,45.369,1.862,2.794,6214.297,3607.793,-9999,-9999,-9999,-9999
4884.75,4602.407,-509.441,208.265,101.541,8.81,45.689,1.848,2.815,5480.906,3148.001,-9999,-9999,-9999,-9999
4884.875,4602.466,-509.541,208.31,100.916,8.82,45.774,1.837,2.828,5485.179,3138.045,-9999,-9999,-9999,-9999
4885,4602.526,-509.642,208.354,100.285,8.832,45.655,1.804,2.827,5625.509,3207.94,-9999,-9999,-9999,-9999
4885.125,4602.585,-509.742,208.398,99.076,8.873,45.215,1.656,2.816,6461.726,3637.254,-9999,-9999,-9999,-9999
4885.25,4602.646,-509.843,208.443,97.528,8.91,44.729,1.456,2.8,8124.187,4528.666,-9999,-9999,-9999,-9999
4885.375,4602.705,-509.943,208.487,96.603,8.918,44.579,1.377,2.793,8996.284,5016.697,-9999,-9999,-9999,-9999
4885.5,4602.765,-510.044,208.532,95.781,8.919,44.77,1.354,2.783,10074.11,5670.328,-9999,-9999,-9999,-9999
4885.625,4602.824,-510.144,208.576,95.949,8.916,45.519,1.519,2.783,10051.241,5737.037,-9999,-9999,-9999,-9999
4885.75,4602.884,-510.245,208.621,95.659,8.916,45.902,1.637,2.785,9738.758,5599.574,-9999,-9999,-9999,-9999
4885.875,4602.944,-510.345,208.665,94.727,8.915,46.52,1.883,2.786,8459.201,4952.336,-9999,-9999,-9999,-9999
4886,4603.003,-510.445,208.709,95.454,8.911,46.83,1.984,2.786,7399.512,4387.681,-9999,-9999,-9999,-9999
4886.125,4603.063,-510.546,208.754,101.214,8.884,47.493,2.081,2.783,4769.615,2935.96,-9999,-9999,-9999,-9999
4886.25,4603.123,-510.646,208.798,108.794,8.833,47.903,2.105,2.776,2608.729,1698.096,-9999,-9999,-9999,-9999
4886.375,4603.182,-510.747,208.843,111.215,8.805,47.979,2.171,2.771,1987.409,1333.613,-9999,-9999,-9999,-9999
4886.5,4603.242,-510.847,208.887,112.483,8.766,48.009,2.462,2.759,1489.003,1041.68,-9999,-9999,-9999,-9999
4886.625,4603.302,-510.948,208.931,111.754,8.76,47.861,2.704,2.751,1404.529,1001.719,-9999,-9999,-9999,-9999
4886.75,4603.361,-511.048,208.976,111.931,8.768,47.759,2.714,2.751,1395.979,1003.718,-9999,-9999,-9999,-9999
4886.875,4603.421,-511.149,209.02,114.611,8.8,47.838,2.64,2.76,1376.178,1016.889,-9999,-9999,-9999,-9999
4887,4603.48,-511.249,209.065,119.101,8.836,48.299,2.692,2.773,1321.644,1023.868,-9999,-9999,-9999,-9999
4887.125,4603.54,-511.35,209.109,120.913,8.851,48.454,2.787,2.777,1278.883,1016.54,-9999,-9999,-9999,-9999
4887.25,4603.6,-511.45,209.154,123.281,8.873,48.298,3.042,2.776,1179.806,974.166,-9999,-9999,-9999,-9999
4887.375,4603.66,-511.551,209.198,123.83,8.88,48.043,3.162,2.773,1134.638,945.161,-9999,-9999,-9999,-9999
4887.5,4603.719,-511.651,209.242,122.945,8.891,47.616,3.27,2.771,1071.582,894.948,-9999,-9999,-9999,-9999
4887.625,4603.779,-511.751,209.287,120.339,8.894,47.8,3.157,2.774,1036.217,862.2,-9999,-9999,-9999,-9999
4887.75,4603.838,-511.852,209.331,119.716,8.895,48.086,3.091,2.776,1020.265,845.588,-9999,-9999,-9999,-9999
4887.875,4603.898,-511.952,209.376,120.434,8.893,48.57,3.044,2.771,1004.347,810.826,-9999,-9999,-9999,-9999
4888,4603.958,-512.053,209.42,119.414,8.874,48.599,2.901,2.758,1111.103,837.027,-9999,-9999,-9999,-9999
4888.125,4604.018,-512.153,209.465,116.771,8.856,48.611,2.734,2.753,1244.826,899.026,-9999,-9999,-9999,-9999
4888.25,4604.077,-512.254,209.509,108.54,8.816,48.565,2.369,2.751,1622.897,1101.88,-9999,-9999,-9999,-9999
4888.375,4604.137,-512.354,209.553,100.944,8.792,48.492,2.213,2.761,1962.29,1299.067,-9999,-9999,-9999,-9999
4888.5,4604.197,-512.455,209.598,98.289,8.787,48.424,2.197,2.767,2085.39,1370.912,-9999,-9999,-9999,-9999
4888.625,4604.256,-512.555,209.642,95.432,8.775,48.162,2.103,2.777,2470.028,1564.436,-9999,-9999,-9999,-9999
4888.75,4604.316,-512.656,209.687,94.834,8.758,47.668,1.897,2.78,4444.125,2373.837,-9999,-9999,-9999,-9999
4888.875,4604.375,-512.756,209.731,94.735,8.752,47.304,1.969,2.781,7171.569,3395.536,-9999,-9999,-9999,-9999
4889,4604.435,-512.857,209.775,93.602,8.757,46.581,2.417,2.78,17553.463,7080.007,-9999,-9999,-9999,-9999
4889.125,4604.495,-512.957,209.82,92.557,8.768,46.277,2.385,2.778,24208.473,9406.612,-9999,-9999,-9999,-9999
4889.25,4604.555,-513.057,209.864,90.083,8.799,45.813,1.099,2.776,35224.57,13351.113,-9999,-9999,-9999,-9999
4889.375,4604.614,-513.158,209.909,87.851,8.819,45.543,-0.229,2.779,38747.617,14864.803,-9999,-9999,-9999,-9999
4889.5,4604.674,-513.258,209.953,86.894,8.819,45.47,-0.366,2.781,37838.453,14703.597,-9999,-9999,-9999,-9999
4889.625,4604.733,-513.359,209.998,86.136,8.807,45.349,0.158,2.779,32908.121,13135.312,-9999,-9999,-9999,-9999
4889.75,4604.793,-513.459,210.042,87.064,8.812,45.276,0.658,2.773,25855.859,10632.179,-9999,-9999,-9999,-9999
4889.875,4604.853,-513.56,210.086,87.513,8.827,45.268,0.736,2.772,22306.887,9375.086,-9999,-9999,-9999,-9999
4890,4604.913,-513.66,210.131,86.945,8.856,45.326,0.744,2.775,16794.729,7523.143,-9999,-9999,-9999,-9999
4890.125,4604.972,-513.761,210.175,85.514,8.853,45.544,0.783,2.781,13840.962,6684.997,-9999,-9999,-9999,-9999
4890.25,4605.032,-513.861,210.22,85.012,8.842,45.718,0.841,2.783,13012.198,6487.216,-9999,-9999,-9999,-9999
4890.375,4605.091,-513.962,210.264,83.907,8.82,46.185,1,2.774,11606.328,6061.377,-9999,-9999,-9999,-9999
4890.5,4605.151,-514.062,210.308,83.169,8.814,46.436,1.065,2.765,10678.819,5680.047,-9999,-9999,-9999,-9999
4890.625,4605.211,-514.162,210.353,82.027,8.799,46.852,1.098,2.743,8221.392,4504.739,-9999,-9999,-9999,-9999
4890.75,4605.271,-514.263,210.397,82.045,8.785,47.114,1.021,2.734,5802.097,3229.264,-9999,-9999,-9999,-9999
4890.875,4605.33,-514.363,210.442,82.793,8.786,47.185,0.971,2.736,4948.063,2760.478,-9999,-9999,-9999,-9999
4891,4605.39,-514.464,210.486,86.287,8.805,47.277,0.923,2.756,4067.711,2277.822,-9999,-9999,-9999,-9999
4891.125,4605.45,-514.564,210.531,90.766,8.827,47.401,1.015,2.782,3863.371,2174.995,-9999,-9999,-9999,-9999
4891.25,4605.509,-514.665,210.575,91.922,8.833,47.498,1.107,2.782,3833.226,2170.074,-9999,-9999,-9999,-9999
4891.375,4605.569,-514.765,210.619,90.878,8.838,47.799,1.333,2.783,3501.554,2035.477,-9999,-9999,-9999,-9999
4891.5,4605.628,-514.866,210.664,89.766,8.847,48.188,1.544,2.783,2518.523,1535.622,-9999,-9999,-9999,-9999
4891.625,4605.688,-514.966,210.708,91.181,8.852,48.394,1.603,2.782,1884.49,1185.081,-9999,-9999,-9999,-9999
4891.75,4605.748,-515.067,210.753,97.706,8.862,48.819,1.597,2.78,838.678,565.552,-9999,-9999,-9999,-9999
4891.875,4605.808,-515.167,210.797,105.988,8.874,49.263,1.657,2.778,415.109,288.415,-9999,-9999,-9999,-9999
4892,4605.867,-515.268,210.841,109.799,8.882,49.481,1.855,2.776,363.186,250.917,-9999,-9999,-9999,-9999
4892.125,4605.927,-515.368,210.886,115.937,8.893,49.771,2.67,2.773,330.14,227.253,-9999,-9999,-9999,-9999
4892.25,4605.986,-515.468,210.93,118.129,8.895,49.844,3.145,2.772,316.902,218.391,-9999,-9999,-9999,-9999
4892.375,4606.046,-515.569,210.975,120.671,8.896,49.809,3.588,2.773,293.949,203.168,-9999,-9999,-9999,-9999
4892.5,4606.106,-515.669,211.019,120.834,8.896,49.512,3.161,2.775,297.717,206.412,-9999,-9999,-9999,-9999
4892.625,4606.166,-515.77,211.064,120,8.895,49.388,2.871,2.776,310.989,215.508,-9999,-9999,-9999,-9999
4892.75,4606.225,-515.87,211.108,116.732,8.888,49.316,2.61,2.78,342.173,235.459,-9999,-9999,-9999,-9999
4892.875,4606.285,-515.971,211.152,112.883,8.882,49.455,2.752,2.784,359.959,244.78,-9999,-9999,-9999,-9999
4893,4606.344,-516.071,211.197,111.195,8.88,49.549,2.857,2.784,364.86,246.297,-9999,-9999,-9999,-9999
4893.125,4606.404,-516.172,211.241,109.198,8.879,49.567,2.968,2.784,379.341,249.626,-9999,-9999,-9999,-9999
4893.25,4606.464,-516.272,211.286,109.702,8.882,49.236,2.963,2.783,407.627,256.371,-9999,-9999,-9999,-9999
4893.375,4606.523,-516.373,211.33,110.782,8.886,48.927,2.935,2.776,425.724,261.457,-9999,-9999,-9999,-9999
4893.5,4606.583,-516.473,211.375,112.891,8.894,48.226,2.853,2.762,461.639,274.002,-9999,-9999,-9999,-9999
4893.625,4606.643,-516.573,211.419,112.543,8.898,47.932,2.809,2.763,476.429,280.08,-9999,-9999,-9999,-9999
4893.75,4606.702,-516.674,211.463,108.038,8.909,47.607,2.747,2.765,500.397,290.444,-9999,-9999,-9999,-9999
4893.875,4606.762,-516.774,211.508,102.467,8.918,47.694,2.675,2.767,531.012,304.962,-9999,-9999,-9999,-9999
4894,4606.822,-516.875,211.552,101.288,8.916,47.845,2.617,2.767,549.813,315.002,-9999,-9999,-9999,-9999
4894.125,4606.881,-516.975,211.597,102.876,8.895,48.187,2.565,2.782,572.601,329.737,-9999,-9999,-9999,-9999
4894.25,4606.941,-517.076,211.641,104.735,8.863,48.402,2.786,2.791,544.952,319.021,-9999,-9999,-9999,-9999
4894.375,4607,-517.176,211.685,104.338,8.851,48.41,3.017,2.799,514.549,304.262,-9999,-9999,-9999,-9999
4894.5,4607.061,-517.277,211.73,102.17,8.843,48.316,3.578,2.812,452.603,272.283,-9999,-9999,-9999,-9999
4894.625,4607.12,-517.377,211.774,101.629,8.852,48.408,4.004,2.812,409.927,249.193,-9999,-9999,-9999,-9999
4894.75,4607.18,-517.478,211.819,102.875,8.857,48.606,4.118,2.807,389.193,237.554,-9999,-9999,-9999,-9999
4894.875,4607.239,-517.578,211.863,108.033,8.865,49.338,4.218,2.794,330.136,203.108,-9999,-9999,-9999,-9999
4895,4607.299,-517.679,211.908,113.163,8.867,50.386,4.352,2.783,255,157.335,-9999,-9999,-9999,-9999
4895.125,4607.359,-517.779,211.952,114.453,8.865,50.866,4.461,2.779,222.576,136.863,-9999,-9999,-9999,-9999
4895.25,4607.418,-517.879,211.996,114.637,8.86,51.363,4.517,2.772,183.667,111.257,-9999,-9999,-9999,-9999
4895.375,4607.478,-517.98,212.041,114.31,8.858,51.312,4.384,2.77,176.157,106.022,-9999,-9999,-9999,-9999
4895.5,4607.538,-518.08,212.085,113.486,8.864,50.637,3.872,2.776,176.823,105.574,-9999,-9999,-9999,-9999
4895.625,4607.597,-518.181,212.13,108.218,8.881,49.435,3.986,2.786,201.019,118.443,-9999,-9999,-9999,-9999
4895.75,4607.657,-518.281,212.174,103.725,8.89,48.769,4.1,2.792,227.668,133.444,-9999,-9999,-9999,-9999
4895.875,4607.717,-518.382,212.218,94.116,8.891,47.594,4.06,2.8,297.967,175.384,-9999,-9999,-9999,-9999
4896,4607.776,-518.482,212.263,87.87,8.871,46.998,3.717,2.802,339.769,203.647,-9999,-9999,-9999,-9999
4896.125,4607.836,-518.583,212.307,86.596,8.859,46.999,3.641,2.801,337.777,204.632,-9999,-9999,-9999,-9999
4896.25,4607.896,-518.683,212.352,86.813,8.841,47.593,3.997,2.797,304.542,188.269,-9999,-9999,-9999,-9999
4896.375,4607.955,-518.784,212.396,90.063,8.836,48.812,4.806,2.79,268.64,169.055,-9999,-9999,-9999,-9999
4896.5,4608.015,-518.884,212.441,93.101,8.837,49.529,5.12,2.784,252.609,160.402,-9999,-9999,-9999,-9999
4896.625,4608.075,-518.984,212.485,101.571,8.851,50.805,5.271,2.774,214.745,139.537,-9999,-9999,-9999,-9999
4896.75,4608.134,-519.085,212.529,106.054,8.859,51.261,5.259,2.771,193.45,127.495,-9999,-9999,-9999,-9999
4896.875,4608.194,-519.185,212.574,112.613,8.867,51.754,5.503,2.772,156.265,106.018,-9999,-9999,-9999,-9999
4897,4608.253,-519.286,212.618,114.173,8.855,51.79,6.012,2.779,135.412,93.659,-9999,-9999,-9999,-9999
4897.125,4608.313,-519.386,212.663,113.835,8.845,51.699,6.122,2.783,130.861,90.842,-9999,-9999,-9999,-9999
4897.25,4608.373,-519.487,212.707,113.591,8.833,51.519,5.635,2.787,128.197,89.015,-9999,-9999,-9999,-9999
4897.375,4608.433,-519.587,212.751,114.701,8.839,51.701,4.626,2.786,130.074,89.669,-9999,-9999,-9999,-9999
4897.5,4608.492,-519.688,212.796,115.258,8.847,51.99,4.242,2.782,133.51,90.952,-9999,-9999,-9999,-9999
4897.625,4608.552,-519.788,212.84,114.792,8.864,52.774,3.909,2.767,152.836,98.743,-9999,-9999,-9999,-9999
4897.75,4608.612,-519.889,212.885,112.448,8.849,53.486,3.487,2.753,200.278,120.42,-9999,-9999,-9999,-9999
4897.875,4608.671,-519.989,212.929,110.85,8.825,53.698,2.929,2.751,233.825,136.806,-9999,-9999,-9999,-9999
4898,4608.731,-520.089,212.974,107.475,8.769,53.585,1.344,2.757,303.373,172.377,-9999,-9999,-9999,-9999
4898.125,4608.791,-520.19,213.018,104.543,8.72,52.894,0.022,2.775,380.209,208.713,-9999,-9999,-9999,-9999
4898.25,4608.85,-520.29,213.062,103.362,8.678,52.566,-0.366,2.782,481.941,253.171,-9999,-9999,-9999,-9999
4898.375,4608.91,-520.391,213.107,100.841,8.551,52.284,-0.666,2.778,1074.704,539.431,-9999,-9999,-9999,-9999
4898.5,4608.97,-520.491,213.151,99.112,8.498,52.337,-0.669,2.767,1563.046,792.29,-9999,-9999,-9999,-9999
4898.625,4609.029,-520.592,213.196,95.16,8.489,52.72,-0.608,2.743,2498.804,1313.097,-9999,-9999,-9999,-9999
4898.75,4609.089,-520.692,213.24,93.673,8.57,53.108,-0.601,2.728,2810.666,1525.794,-9999,-9999,-9999,-9999
4898.875,4609.148,-520.793,213.285,94.591,8.603,53.143,-0.614,2.726,2733.104,1499.508,-9999,-9999,-9999,-9999
4899,4609.208,-520.893,213.329,98.294,8.62,52.851,-0.591,2.728,2476.151,1366.331,-9999,-9999,-9999,-9999
4899.125,4609.268,-520.994,213.373,101.769,8.62,52.431,-0.445,2.731,2335.24,1283.009,-9999,-9999,-9999,-9999
4899.25,4609.328,-521.094,213.418,103.389,8.624,52.307,-0.363,2.732,2282.481,1250.912,-9999,-9999,-9999,-9999
4899.375,4609.387,-521.195,213.462,107.071,8.649,52.313,-0.282,2.733,2141.58,1168.748,-9999,-9999,-9999,-9999
4899.5,4609.447,-521.295,213.507,111.419,8.691,52.54,-0.288,2.736,1919.316,1046.995,-9999,-9999,-9999,-9999
4899.625,4609.506,-521.395,213.551,113.871,8.713,52.649,-0.287,2.737,1790.729,978.507,-9999,-9999,-9999,-9999
4899.75,4609.566,-521.496,213.595,118.858,8.745,52.663,-0.214,2.735,1562.442,859.786,-9999,-9999,-9999,-9999
4899.875,4609.626,-521.596,213.64,121.911,8.763,52.311,0.014,2.733,1394.247,778.37,-9999,-9999,-9999,-9999
4900,4609.686,-521.697,213.684,122.303,8.769,52.048,0.218,2.734,1311.161,740.275,-9999,-9999,-9999,-9999
4900.125,4609.747,-521.796,213.728,122.475,8.774,51.326,0.817,2.734,1120.103,652.336,-9999,-9999,-9999,-9999
4900.25,4609.809,-521.896,213.772,122.891,8.773,51.108,1.143,2.734,1017.097,603.204,-9999,-9999,-9999,-9999
4900.375,4609.871,-521.995,213.815,123.811,8.759,51.489,1.617,2.734,810.64,497.37,-9999,-9999,-9999,-9999
4900.5,4609.933,-522.095,213.859,123.193,8.747,52.72,1.809,2.741,608.861,382.944,-9999,-9999,-9999,-9999
4900.625,4609.994,-522.194,213.903,122.854,8.749,53.355,1.888,2.747,510.391,324.385,-9999,-9999,-9999,-9999
4900.75,4610.056,-522.294,213.946,123.216,8.772,54.567,2.351,2.759,332.566,216.927,-9999,-9999,-9999,-9999
4900.875,4610.118,-522.393,213.99,124.159,8.793,56.053,3.518,2.76,207.843,141.159,-9999,-9999,-9999,-9999
4901,4610.18,-522.493,214.034,124.895,8.799,56.733,4.326,2.757,169.833,117.95,-9999,-9999,-9999,-9999
4901.125,4610.241,-522.592,214.077,127.663,8.81,57.284,5.827,2.753,135.175,96.671,-9999,-9999,-9999,-9999
4901.25,4610.303,-522.692,214.121,130.665,8.833,57.006,6.464,2.757,124.808,90.523,-9999,-9999,-9999,-9999
4901.375,4610.365,-522.792,214.165,131.223,8.849,56.749,6.479,2.761,119.935,87.781,-9999,-9999,-9999,-9999
4901.5,4610.427,-522.891,214.208,130.812,8.868,55.705,6.274,2.766,108.963,82.102,-9999,-9999,-9999,-9999
4901.625,4610.488,-522.991,214.252,131.052,8.867,54.883,6.122,2.767,104.412,80.239,-9999,-9999,-9999,-9999
4901.75,4610.55,-523.09,214.296,133.19,8.844,53.307,5.874,2.772,100.017,80.067,-9999,-9999,-9999,-9999
4901.875,4610.612,-523.19,214.34,134.895,8.797,52.415,5.959,2.774,100.436,82.807,-9999,-9999,-9999,-9999
4902,4610.673,-523.289,214.383,134.826,8.771,52.166,6.156,2.774,101.173,84.172,-9999,-9999,-9999,-9999
4902.125,4610.735,-523.389,214.427,133.355,8.745,51.899,6.668,2.776,101.874,85.79,-9999,-9999,-9999,-9999
4902.25,4610.797,-523.488,214.471,132.345,8.776,51.864,7.068,2.776,99.43,84.676,-9999,-9999,-9999,-9999
4902.375,4610.859,-523.588,214.514,132.615,8.803,51.909,7.223,2.772,96.67,82.676,-9999,-9999,-9999,-9999
4902.5,4610.92,-523.687,214.558,134.252,8.84,52.239,7.628,2.763,89.947,76.485,-9999,-9999,-9999,-9999
4902.625,4610.982,-523.787,214.602,136.101,8.849,53.048,8.14,2.761,86.285,70.755,-9999,-9999,-9999,-9999
4902.75,4611.044,-523.886,214.645,136.29,8.854,53.495,8.274,2.765,86.505,69.198,-9999,-9999,-9999,-9999
