Depth,TVD,DX,DY,GR,KTH,CAL,AC,CNL,DEN,RT,RXO,SH,POR,PERM,sw
4605.75,4605.64,5.458,-18.458,19.128,9.587,10.154,45.836,6.003,2.78,2618.092,436.715,0.661,2.893,0.121,13.35
4605.875,4605.765,5.457,-18.457,20.009,9.88,9.924,45.765,5.667,2.767,2951.324,478.53,0.785,2.608,0.085,14.104
4606,4605.89,5.455,-18.455,20.57,10.023,9.725,45.771,5.508,2.759,3151.619,507.934,0.845,2.516,0.075,14.142
4606.125,4606.015,5.454,-18.453,20.651,9.84,9.55,45.946,5.599,2.762,3195.494,525.805,0.768,2.812,0.11,12.549
4606.25,4606.14,5.452,-18.451,20.17,9.227,9.345,46.109,5.94,2.766,3073.045,532.663,0.51,3.477,0.224,10.359
4606.375,4606.265,5.451,-18.449,19.428,8.641,9.273,46.583,6.218,2.757,2883.916,524.168,0.266,4.343,0.473,8.655
4606.5,4606.39,5.449,-18.447,18.41,8.026,9.268,46.687,6.442,2.736,2660.594,510.072,0.011,4.806,0.664,8.266
4606.625,4606.515,5.448,-18.445,16.409,7.097,9.39,47.164,6.629,2.689,2286.915,482.06,0.01,5.09,0.806,8.238
4606.75,4606.64,5.446,-18.443,15.715,6.763,9.482,47.388,6.685,2.675,2134.314,470.796,0.01,5.274,0.907,8.307
4606.875,4606.765,5.445,-18.441,15.79,6.701,9.679,47.493,6.803,2.68,1986.788,463.085,0.01,5.323,0.936,8.455
4607,4606.89,5.443,-18.439,16.34,6.899,9.861,47.506,6.882,2.695,1919.051,461.917,0.01,5.376,0.968,8.506
4607.125,4607.015,5.442,-18.438,17.037,7.219,10.024,47.47,6.871,2.711,1887.508,463.674,0.01,5.335,0.943,8.646
4607.25,4607.14,5.44,-18.436,17.892,7.633,10.16,47.36,6.782,2.725,1858.495,464.706,0.01,5.233,0.884,8.866
4607.375,4607.265,5.439,-18.434,18.363,7.849,10.203,47.197,6.771,2.732,1839.251,461.034,0.01,5.196,0.863,8.994
4607.5,4607.39,5.437,-18.432,18.509,7.956,10.364,46.904,6.95,2.752,1800.184,444.664,0.01,5.214,0.874,9.033
4607.625,4607.515,5.436,-18.43,18.182,7.909,10.528,46.847,7.014,2.763,1789.445,433.921,0.01,5.172,0.85,9.142
4607.75,4607.64,5.435,-18.428,17.839,7.943,10.745,46.575,6.772,2.766,1811.404,424.35,0.01,4.896,0.707,9.617
4607.875,4607.765,5.433,-18.426,17.588,8.062,10.905,46.474,6.305,2.761,1886.598,423.85,0.026,4.396,0.492,10.475
4608,4607.89,5.432,-18.424,17.29,8.189,10.939,46.294,5.907,2.759,2033.089,439.116,0.078,3.312,0.19,13.123
4608.125,4608.015,5.43,-18.422,16.783,8.409,10.862,46.123,5.575,2.761,2476.941,495.317,0.169,3.087,0.15,12.667
4608.25,4608.14,5.429,-18.421,16.351,8.846,10.65,46.033,5.291,2.765,3575.008,627.07,0.351,2.891,0.12,11.351
4608.375,4608.265,5.427,-18.419,16.518,9.321,10.485,45.798,5.151,2.768,4865.184,766.698,0.55,2.534,0.077,10.565
4608.5,4608.39,5.426,-18.417,17.585,10.671,10.288,45.749,4.829,2.78,7938.803,1099.988,1.12,1.995,0.035,11.305
4608.625,4608.515,5.424,-18.415,18.457,11.67,10.265,45.514,4.671,2.79,9255.56,1264.013,1.549,1.391,0.01,14.759
4608.75,4608.64,5.423,-18.413,19.661,12.852,10.322,45.392,4.574,2.799,9738.634,1367.974,2.063,0.899,0.002,22.379
4608.875,4608.765,5.422,-18.411,20.504,13.54,10.446,45.315,4.528,2.803,9385.097,1381.023,2.366,0.684,0.001,30.245
4609,4608.89,5.42,-18.409,20.531,13.406,10.587,45.257,4.48,2.799,8916.538,1352.344,2.307,0.76,0.001,27.904
4609.125,4609.015,5.419,-18.407,19.827,12.429,10.875,45.263,4.533,2.777,9731.396,1403.876,1.878,1.035,0.004,19.709
4609.25,4609.14,5.417,-18.405,19.321,11.753,10.995,45.303,4.803,2.757,11670.204,1519.111,1.585,1.431,0.011,12.629
4609.375,4609.265,5.416,-18.404,18.72,10.825,11.058,45.327,5.278,2.729,16257.481,1764.342,1.186,1.797,0.024,8.767
4609.5,4609.39,5.415,-18.402,18.681,10.403,11.041,45.374,5.296,2.721,19215.076,1914.079,1.006,2.008,0.035,7.173
4609.625,4609.515,5.413,-18.4,19.122,10.379,11.022,45.414,4.925,2.727,19985.723,1957.301,0.996,1.996,0.035,7.101
4609.75,4609.64,5.412,-18.398,19.83,10.457,11.069,45.434,4.612,2.735,18927.949,1942.1,1.029,1.979,0.034,7.396
4609.875,4609.765,5.41,-18.396,20.327,10.457,11.143,45.488,4.718,2.733,17273.123,1917.788,1.029,2.06,0.039,7.438
4610,4609.89,5.409,-18.394,20.489,10.358,11.172,45.499,5.109,2.718,16399.023,1918.838,0.987,2.204,0.048,7.119
4610.125,4610.015,5.408,-18.392,20.894,10.245,11.102,45.541,5.55,2.688,16528.773,1951.137,0.939,2.299,0.056,6.764
4610.25,4610.14,5.406,-18.39,20.925,10.187,11.028,45.551,5.518,2.68,17537.836,1973.573,0.915,2.351,0.06,6.348
4610.375,4610.265,5.405,-18.388,19.848,9.548,10.958,45.531,5.219,2.677,19374.061,1987.59,0.645,2.44,0.068,5.869
4610.5,4610.39,5.403,-18.386,18.417,8.671,10.968,45.524,4.926,2.682,19707.473,1965.813,0.278,2.332,0.058,6.142
4610.625,4610.515,5.402,-18.385,17.033,7.745,11.03,45.443,4.763,2.696,17548.025,1882.474,0.01,2.241,0.051,6.842
4610.75,4610.64,5.401,-18.383,16.142,7.048,11.061,45.387,4.828,2.723,13207.026,1730.834,0.01,2.212,0.049,7.851
4610.875,4610.765,5.399,-18.381,16.514,7.083,10.995,45.341,5.02,2.741,10746.313,1634.611,0.01,2.214,0.049,8.954
4611,4610.89,5.398,-18.379,18.047,7.592,10.79,45.296,4.997,2.757,8816.106,1532.882,0.01,2.205,0.048,9.608
4611.125,4611.015,5.396,-18.377,18.916,8.177,10.691,45.294,4.623,2.753,9518.469,1543.167,0.073,2.11,0.042,9.608
4611.25,4611.14,5.395,-18.375,19.771,9.021,10.632,45.286,4.214,2.745,12285.711,1605.921,0.424,1.983,0.034,8.457
4611.375,4611.265,5.394,-18.373,20.916,10.815,10.615,45.283,3.953,2.736,26509.395,1826.794,1.182,1.521,0.014,7.947
4611.5,4611.39,5.392,-18.371,21.337,12.06,10.622,45.255,4.056,2.737,43896.293,2038.232,1.718,1.079,0.004,8.436
4611.625,4611.515,5.391,-18.369,21.17,12.798,10.617,45.192,4.392,2.744,62266.586,2227.64,2.04,0.783,0.001,9.736
4611.75,4611.64,5.39,-18.368,20.939,13.45,10.601,45.145,4.715,2.758,75512.523,2388.648,2.326,0.497,0,14.655
4611.875,4611.765,5.388,-18.366,21.186,13.869,10.614,45.013,4.631,2.767,71224.383,2406.588,2.512,0.211,0,36.361
4612,4611.89,5.387,-18.364,22.067,14.593,10.678,44.984,4.111,2.779,52224.664,2337.994,2.834,0.001,0,100
4612.125,4612.015,5.386,-18.362,22.1,14.56,10.687,44.84,3.855,2.778,44264.422,2269.796,2.819,0.001,0,100
4612.25,4612.14,5.384,-18.36,21.129,13.452,10.689,44.759,3.71,2.773,41945.035,2179.823,2.327,0.107,0,92.783
4612.375,4612.265,5.383,-18.358,19.694,11.782,10.732,44.689,3.7,2.769,46608.23,2122.119,1.598,0.568,0.001,16.265
4612.5,4612.39,5.382,-18.356,18.8,10.652,10.823,44.585,3.743,2.769,55962.332,2135.324,1.112,0.928,0.003,8.777
4612.625,4612.515,5.38,-18.354,18.841,10.06,10.967,44.568,3.706,2.769,78436.586,2284.268,0.861,0.994,0.003,7.259
4612.75,4612.64,5.379,-18.353,19.478,10.138,10.973,44.484,3.607,2.766,88893.203,2395.193,0.894,0.927,0.003,7.176
4612.875,4612.765,5.378,-18.351,20.106,10.257,10.958,44.452,3.524,2.762,95775.195,2494.174,0.944,0.881,0.002,7.263
4613,4612.89,5.376,-18.349,20.278,10.154,11.03,44.4,3.684,2.759,99863.563,2610.907,0.901,0.887,0.002,7.132
4613.125,4613.015,5.375,-18.347,19.621,9.792,11.122,44.37,4.005,2.762,99990,2652.449,0.748,1.09,0.005,5.801
4613.25,4613.14,5.374,-18.345,18.353,9.2,11.151,44.371,4.4,2.765,99990,2700.795,0.499,1.235,0.007,5.121
4613.375,4613.265,5.372,-18.343,17.365,8.878,11.056,44.399,4.563,2.76,99990,2735.533,0.364,1.282,0.008,4.935
4613.5,4613.39,5.371,-18.341,17.343,9.175,10.9,44.408,4.45,2.745,99990,2737.761,0.488,1.278,0.008,4.95
4613.625,4613.515,5.37,-18.339,18.406,10.65,10.686,44.458,4.255,2.709,98262.164,2704.905,1.111,0.952,0.003,6.696
4613.75,4613.64,5.368,-18.337,18.765,11.287,10.654,44.476,4.27,2.696,93602.492,2692.878,1.384,0.73,0.001,9.041
4613.875,4613.765,5.367,-18.336,18.628,11.514,10.616,44.49,4.357,2.701,76284.367,2706.636,1.482,0.682,0.001,10.562
4614,4613.89,5.366,-18.334,18.453,11.452,10.51,44.488,4.374,2.717,59209.75,2730.229,1.455,0.629,0.001,13.221
4614.125,4614.015,5.364,-18.332,18.578,11.37,10.27,44.396,4.274,2.728,43685.992,2765.452,1.42,0.536,0,18.541
4614.25,4614.14,5.363,-18.33,18.963,11.277,9.913,44.31,4.04,2.721,29600.297,2825.783,1.38,0.456,0,25.302
4614.375,4614.265,5.362,-18.328,19.034,11.136,9.748,44.207,3.874,2.706,25584.133,2866.825,1.319,0.449,0,28.254
4614.5,4614.39,5.36,-18.326,18.742,10.828,9.661,44.046,3.756,2.693,23127.865,2891.939,1.187,0.586,0.001,22.983
4614.625,4614.515,5.359,-18.324,17.525,9.869,9.695,44.025,3.755,2.694,19758.35,2860.263,0.78,0.697,0.001,20.482
4614.75,4614.64,5.358,-18.322,16.988,9.387,9.758,43.95,3.777,2.704,17974.254,2815.593,0.577,0.68,0.001,22.342
4614.875,4614.765,5.357,-18.321,16.971,9.152,9.818,43.938,3.746,2.73,15238.024,2733.286,0.479,0.673,0.001,24.201
4615,4614.89,5.355,-18.319,17.119,9.106,9.829,43.977,3.769,2.755,13308.055,2667.143,0.459,0.707,0.001,24.772
4615.125,4615.015,5.354,-18.317,16.868,8.826,9.83,44.078,3.998,2.777,11871.855,2605.667,0.343,0.874,0.002,21.367
4615.25,4615.14,5.353,-18.315,16.45,8.314,9.861,44.153,4.448,2.794,10710.096,2555.709,0.13,1.066,0.004,18.137
4615.375,4615.265,5.351,-18.313,16.728,8.139,9.902,44.364,4.686,2.79,10534.719,2565.885,0.057,1.277,0.008,15.272
4615.5,4615.39,5.35,-18.311,18.355,8.253,9.969,44.41,4.828,2.777,10567.511,2652.066,0.105,2.117,0.042,9.191
4615.625,4615.515,5.349,-18.309,19.128,8.457,9.979,44.642,4.847,2.777,10622.379,2729.607,0.189,2.231,0.05,8.694
4615.75,4615.64,5.348,-18.307,19.144,8.698,9.945,44.771,4.815,2.78,10627.113,2842.313,0.289,2.337,0.059,8.276
4615.875,4615.765,5.346,-18.306,18.671,8.943,9.893,44.881,4.613,2.78,10221.632,2899.729,0.391,2.396,0.064,8.252
4616,4615.89,5.345,-18.304,18.469,9.329,9.857,45.056,4.248,2.773,9103.141,2797.596,0.553,2.343,0.059,9.23
4616.125,4616.015,5.344,-18.302,18.773,10.278,9.773,45.096,3.735,2.767,6748.891,2396.469,0.953,2.061,0.039,12.702
4616.25,4616.14,5.343,-18.3,19.242,11.741,9.568,45.325,3.211,2.77,3428.697,1662.41,1.58,1.683,0.02,20.96
4616.375,4616.265,5.341,-18.298,19.067,12.34,9.396,45.432,3.087,2.778,2000.213,1228.662,1.84,1.54,0.015,32.42
4616.5,4616.39,5.34,-18.296,18.193,12.523,9.272,45.696,3.097,2.784,1011.911,807.127,1.919,1.639,0.018,38.097
4616.625,4616.515,5.339,-18.294,17.936,12.387,9.372,45.968,3.162,2.786,1030.069,781.273,1.86,1.857,0.027,32.721
4616.75,4616.64,5.337,-18.292,17.958,12.236,9.539,46.073,3.283,2.794,1864.347,985.69,1.794,2.033,0.037,22.972
4616.875,4616.765,5.336,-18.291,18.225,12.151,9.627,46.178,3.405,2.804,3653.121,1404.689,1.757,2.036,0.037,15.925
4617,4616.89,5.335,-18.289,18.591,12.042,9.603,46.259,3.485,2.804,5755.822,1870.838,1.71,2.153,0.045,11.429
4617.125,4617.015,5.334,-18.287,19.114,11.404,9.543,46.179,3.644,2.784,8939.8,2608.378,1.434,2.364,0.061,8.985
4617.25,4617.14,5.333,-18.285,18.896,10.823,9.557,46.07,3.717,2.774,9472.112,2788.448,1.185,2.61,0.085,7.866
4617.375,4617.265,5.331,-18.283,17.88,9.893,9.615,45.737,3.785,2.772,8917.943,2764.145,0.79,2.716,0.098,7.771
4617.5,4617.39,5.33,-18.281,17.294,9.42,9.653,45.663,3.835,2.776,8431.483,2678.238,0.591,2.673,0.093,8.15
4617.625,4617.515,5.329,-18.279,17.224,9.278,9.676,45.312,3.92,2.775,8318.091,2613.152,0.531,2.63,0.088,8.343
4617.75,4617.64,5.328,-18.277,17.018,8.952,9.702,45.141,3.999,2.773,8184.389,2531.033,0.395,2.528,0.077,8.743
4617.875,4617.765,5.326,-18.276,16.397,8.393,9.718,45.041,3.963,2.78,7784.475,2426.407,0.163,2.407,0.065,9.469
4618,4617.89,5.325,-18.274,15.687,7.87,9.712,44.961,3.886,2.792,7156.301,2314.963,0.01,2.346,0.06,10.365
4618.125,4618.015,5.324,-18.272,15.282,7.576,9.636,44.963,4.105,2.802,5714.33,2074.958,0.01,2.335,0.059,11.335
4618.25,4618.14,5.323,-18.27,15.669,7.827,9.546,44.98,4.376,2.797,4990.536,1949.632,0.01,2.386,0.063,12.123
4618.375,4618.265,5.321,-18.268,16.684,8.514,9.321,44.99,4.692,2.785,4131.757,1787.295,0.213,2.437,0.068,12.825
4618.5,4618.39,5.32,-18.266,17.338,8.992,9.145,44.988,4.819,2.781,3665.605,1692.615,0.412,2.42,0.066,13.713
4618.625,4618.515,5.319,-18.264,17.696,9.267,9.065,44.956,4.843,2.783,3460.96,1651.975,0.527,2.323,0.058,14.747
4618.75,4618.64,5.318,-18.262,18.345,9.631,9.093,44.931,4.666,2.787,3434.015,1660.014,0.68,2.186,0.047,15.62
4618.875,4618.765,5.317,-18.261,19.059,9.972,9.178,44.878,4.315,2.788,3560.743,1704.408,0.824,1.996,0.035,16.696
4619,4618.89,5.315,-18.259,19.443,10.184,9.279,44.868,3.757,2.792,3758.964,1776.99,0.913,1.914,0.03,17.082
4619.125,4619.015,5.314,-18.257,18.409,9.816,9.274,44.871,3.768,2.796,3710.199,1774.985,0.758,2.053,0.038,16.027
4619.25,4619.14,5.313,-18.255,16.966,9.251,9.251,44.894,3.93,2.799,3523.995,1735.332,0.52,2.298,0.056,14.888
4619.375,4619.265,5.312,-18.253,15.426,8.53,9.228,44.927,4.163,2.798,2988.043,1592.355,0.219,2.333,0.059,15.79
4619.5,4619.39,5.311,-18.251,14.941,8.21,9.232,44.966,4.248,2.797,2536.404,1456.109,0.087,2.347,0.06,17.196
4619.625,4619.515,5.309,-18.249,14.727,7.984,9.278,44.964,4.343,2.802,2185.33,1333.15,0.01,2.369,0.062,18.525
4619.75,4619.64,5.308,-18.248,14.361,7.681,9.372,44.938,4.553,2.811,1906.796,1226.616,0.01,2.408,0.065,19.042
4619.875,4619.765,5.307,-18.246,14.394,7.662,9.442,44.918,4.663,2.811,1869.731,1210.325,0.01,2.433,0.067,19.003
4620,4619.89,5.306,-18.244,15.31,8.08,9.525,44.871,4.699,2.792,1921.175,1232.601,0.033,2.435,0.068,18.761
4620.125,4620.015,5.305,-18.242,15.902,8.426,9.545,44.864,4.736,2.779,1951.585,1250.263,0.176,2.446,0.069,18.501
4620.25,4620.14,5.304,-18.24,16.192,8.811,9.588,44.84,4.911,2.767,1929.796,1250.738,0.336,2.478,0.072,18.344
4620.375,4620.265,5.302,-18.238,16.121,9.115,9.647,44.838,5.154,2.763,1864.665,1229.773,0.463,2.43,0.067,19.07
4620.5,4620.39,5.301,-18.236,16.035,9.346,9.692,44.838,5.341,2.767,1814.275,1205.839,0.56,2.255,0.052,20.848
4620.625,4620.515,5.3,-18.235,16.316,10.042,9.705,44.806,5.551,2.784,1861.693,1204.268,0.853,2.001,0.035,23.273
4620.75,4620.64,5.299,-18.233,16.299,10.337,9.661,44.763,5.535,2.795,2009.052,1243.095,0.978,1.779,0.024,24.878
4620.875,4620.765,5.298,-18.231,16.019,10.46,9.601,44.624,5.398,2.804,2276.592,1315.234,1.031,1.644,0.018,24.519
4621,4620.89,5.297,-18.229,15.581,10.588,9.552,44.592,4.866,2.809,3135.568,1522.983,1.085,1.51,0.014,23.672
4621.125,4621.015,5.295,-18.227,15.901,10.972,9.611,44.465,4.475,2.807,3804.38,1659.791,1.249,1.213,0.007,25.981
4621.25,4621.14,5.294,-18.225,16.767,11.712,9.755,44.432,4.012,2.807,4836.859,1850.318,1.567,0.899,0.002,31.447
4621.375,4621.265,5.293,-18.223,17.586,12.332,9.859,44.479,3.689,2.813,5816.593,2035.214,1.836,0.743,0.001,35.072
4621.5,4621.39,5.292,-18.222,17.99,12.514,9.834,44.651,3.637,2.821,6318.961,2149.456,1.915,0.788,0.002,31.627
4621.625,4621.515,5.291,-18.22,18.884,12.621,9.659,44.697,3.983,2.826,6606.539,2260.079,1.962,0.888,0.002,27.694
4621.75,4621.64,5.29,-18.218,19.6,12.708,9.587,44.907,4.308,2.824,6596.239,2283.876,2,0.977,0.003,25.218
4621.875,4621.765,5.288,-18.216,20.595,12.824,9.569,44.977,4.585,2.812,6695.611,2337.341,2.051,1.022,0.004,23.955
4622,4621.89,5.287,-18.214,21.194,12.945,9.584,45.017,4.49,2.797,6931.702,2395.422,2.104,1.003,0.003,23.882
4622.125,4622.015,5.286,-18.212,21.824,13.306,9.612,44.951,4.133,2.773,7557.897,2460.84,2.263,0.895,0.002,25.568
4622.25,4622.14,5.285,-18.21,22.537,13.863,9.66,44.883,3.732,2.745,8825.672,2547.605,2.509,0.721,0.001,29.651
4622.375,4622.265,5.284,-18.209,22.489,13.996,9.711,44.703,3.622,2.739,9804.1,2596.695,2.568,0.592,0.001,33.763
4622.5,4622.39,5.283,-18.207,21.969,13.845,9.782,44.666,3.596,2.741,10713.717,2623.46,2.501,0.58,0.001,32.732
4622.625,4622.515,5.282,-18.205,20.727,13.239,9.99,44.533,3.632,2.749,11840.347,2553.962,2.233,0.602,0.001,30.483
4622.75,4622.64,5.281,-18.203,20.442,13.125,10.144,44.48,3.644,2.748,12227.145,2478.098,2.183,0.583,0.001,30.867
4622.875,4622.765,5.279,-18.201,20.375,13.19,10.388,44.453,3.647,2.746,12473.197,2407.23,2.212,0.563,0,31.75
4623,4622.89,5.278,-18.199,20.242,13.171,10.513,44.422,3.692,2.747,12345.85,2402.411,2.203,0.581,0.001,31.07
4623.125,4623.015,5.277,-18.197,19.932,12.994,10.503,44.416,3.896,2.752,11811.587,2440.445,2.125,0.625,0.001,29.667
4623.25,4623.14,5.276,-18.196,19.537,12.679,10.398,44.399,4.302,2.753,11044.736,2508.696,1.987,0.684,0.001,27.813
4623.375,4623.265,5.275,-18.194,19.356,12.441,10.319,44.383,4.553,2.749,10871.361,2567.649,1.884,0.785,0.002,24.401
4623.5,4623.39,5.274,-18.192,19.192,11.922,10.21,44.366,4.738,2.735,11678.638,2692.149,1.658,0.95,0.003,19.576
4623.625,4623.515,5.273,-18.19,18.991,11.47,10.15,44.369,4.689,2.728,13004.71,2749.915,1.463,1.227,0.007,14.144
4623.75,4623.64,5.272,-18.188,18.41,10.498,10.098,44.396,4.573,2.725,16309.771,2826.719,1.047,1.604,0.017,9.77
4623.875,4623.765,5.271,-18.186,17.879,9.542,10.102,44.416,4.445,2.729,20447.174,2919.619,0.642,1.918,0.03,7.308
4624,4623.89,5.269,-18.185,17.955,9.268,10.157,44.484,4.361,2.737,23329.256,3002.042,0.527,1.959,0.033,6.605
4624.125,4624.015,5.268,-18.183,18.948,9.743,10.209,44.576,4.334,2.748,25088.301,3087.221,0.727,1.763,0.023,7.088
4624.25,4624.14,5.267,-18.181,20.498,10.689,10.181,44.63,4.369,2.762,25661.609,3183.785,1.128,1.537,0.014,8.128
4624.375,4624.265,5.266,-18.179,20.648,10.892,10.046,44.766,4.364,2.769,25586.004,3259.462,1.215,1.573,0.016,7.953
4624.5,4624.39,5.265,-18.177,19.573,10.703,9.653,44.794,4.091,2.782,25196.041,3423.355,1.134,1.666,0.019,7.558
4624.625,4624.515,5.264,-18.175,19.324,10.838,9.458,44.895,3.843,2.789,23490.004,3444.546,1.192,1.597,0.016,8.289
4624.75,4624.64,5.263,-18.173,19.921,11.51,9.359,44.932,3.599,2.799,18942.754,3315.529,1.48,1.374,0.01,10.724
4624.875,4624.765,5.262,-18.172,20.917,12.389,9.401,44.933,3.474,2.808,14028.834,3117.403,1.861,1.038,0.004,16.403
4625,4624.89,5.261,-18.17,21.573,12.997,9.521,44.898,3.488,2.816,11528.608,2993.118,2.127,0.765,0.001,24.866
4625.125,4625.015,5.26,-18.168,22.548,13.963,9.714,44.886,3.651,2.829,10288.417,2935.84,2.553,0.536,0,36.89
4625.25,4625.14,5.259,-18.166,23.321,14.578,9.753,44.827,3.754,2.831,11112.485,2993.394,2.828,0.265,0,70.726
4625.375,4625.265,5.258,-18.164,25.329,15.745,9.675,44.806,3.747,2.831,15038.005,3272.805,3.354,0.001,0,100
4625.5,4625.39,5.257,-18.162,27.338,16.795,9.527,44.783,3.602,2.833,18239.746,3549.413,3.834,0.001,0,100
4625.625,4625.515,5.255,-18.161,29.535,18.04,9.33,44.77,3.4,2.836,18806.227,3687.796,4.411,0.001,0,100
4625.75,4625.64,5.254,-18.159,33.792,21.231,9.048,44.761,3.18,2.824,15059.513,3498.633,5.931,0.001,0,100
4625.875,4625.765,5.253,-18.157,39.007,25.534,8.826,44.729,3.04,2.796,9522.097,3057.474,8.079,0.001,0,100
4626,4625.89,5.252,-18.155,42.839,28.77,8.761,44.721,3.012,2.766,6152.339,2658.712,9.772,0.084,0,100
4626.125,4626.015,5.251,-18.153,45.757,31.094,8.835,44.685,3.052,2.735,3915.491,2179.127,11.03,0.083,0,100
4626.25,4626.14,5.25,-18.152,44.66,30.448,8.948,44.677,3.069,2.735,3838.136,2071.702,10.676,0.084,0,100
4626.375,4626.265,5.249,-18.15,40.285,27.755,9.202,44.708,2.967,2.754,4989.594,2134.701,9.234,0.001,0,100
4626.5,4626.39,5.248,-18.148,36.411,25.247,9.404,44.719,2.809,2.77,6860.311,2305.396,7.932,0.001,0,100
4626.625,4626.515,5.247,-18.146,32.494,22.281,9.563,44.874,2.696,2.779,10575.688,2573.507,6.445,0.001,0,100
4626.75,4626.64,5.246,-18.144,27.696,18.123,9.72,45.006,2.785,2.781,16657.383,2932.897,4.45,0.001,0,100
4626.875,4626.765,5.245,-18.143,25.307,15.621,9.787,45.166,3.074,2.775,20105.838,3123.355,3.297,0.714,0.001,19.377
4627,4626.89,5.244,-18.141,22.417,12.271,9.898,45.437,3.811,2.761,23446.354,3388.414,1.81,1.676,0.019,7.837
4627.125,4627.015,5.243,-18.139,21.704,11.375,9.968,45.483,4.098,2.758,24425.363,3511.364,1.422,2.267,0.053,5.631
4627.25,4627.14,5.242,-18.137,21.36,10.912,10.032,45.686,4.19,2.76,25822.766,3641.944,1.223,2.499,0.074,4.918
4627.375,4627.265,5.241,-18.135,21.127,10.594,10.055,45.75,3.961,2.777,27073.555,3799.822,1.088,2.478,0.072,4.88
4627.5,4627.39,5.24,-18.134,21.155,10.6,9.98,45.805,3.701,2.79,25259.904,3770.853,1.09,2.337,0.059,5.505
4627.625,4627.515,5.239,-18.132,21.41,11.056,9.81,45.785,3.595,2.793,19154.402,3412.658,1.285,2.114,0.042,7.237
4627.75,4627.64,5.239,-18.13,21.595,11.857,9.638,45.741,3.735,2.788,10311.869,2746.571,1.63,1.952,0.032,10.215
4627.875,4627.765,5.238,-18.128,21.571,12.267,9.644,45.59,3.963,2.781,6894.536,2386.831,1.808,1.805,0.025,14.114
4628,4627.89,5.237,-18.126,23.113,13.898,9.697,45.554,4.209,2.776,5316.943,2149.904,2.524,1.28,0.008,21.389
4628.125,4628.015,5.236,-18.125,25.902,16.468,9.588,45.321,4.145,2.776,5963.212,2273.177,3.683,0.051,0,100
4628.25,4628.14,5.235,-18.123,30.993,21.377,9.269,45.168,3.941,2.777,8160.208,2728.006,6.002,0.001,0,100
4628.375,4628.265,5.234,-18.121,35.649,26.076,8.936,45.011,3.725,2.771,10774.293,3314.123,8.358,0.001,0,100
4628.5,4628.39,5.233,-18.119,37.778,28.342,8.776,44.764,3.588,2.76,12079.964,3692.502,9.544,0.084,0,100
4628.625,4628.515,5.232,-18.118,39.076,29.771,8.702,44.725,3.46,2.748,11802.88,3820.977,10.309,0.083,0,100
4628.75,4628.64,5.231,-18.116,39.932,30.938,8.668,44.555,3.375,2.746,9909.223,3641.096,10.944,0.083,0,100
4628.875,4628.765,5.23,-18.114,39.962,31.408,8.664,44.503,3.405,2.758,8492.562,3399.877,11.202,0.083,0,100
4629,4628.89,5.229,-18.112,39.716,32.093,8.661,44.476,3.494,2.781,6754.303,3033.361,11.582,0.082,0,100
4629.125,4629.015,5.228,-18.111,39.863,32.588,8.66,44.54,3.527,2.787,5996.414,2849.021,11.858,0.082,0,100
4629.25,4629.14,5.228,-18.109,40.486,33.611,8.658,44.624,3.558,2.789,4695.728,2462.722,12.434,0.081,0,100
4629.375,4629.265,5.227,-18.107,41.578,34.997,8.656,44.708,3.576,2.791,3258.176,1958.641,13.226,0.08,0,100
4629.5,4629.39,5.226,-18.105,43.277,36.443,8.656,44.983,3.549,2.794,2288.248,1538.5,14.066,0.079,0,100
4629.625,4629.515,5.225,-18.104,48.951,39.569,8.656,45.353,3.428,2.805,1128.985,909.628,15.936,0.077,0,100
4629.75,4629.64,5.224,-18.102,51.989,41.021,8.656,45.568,3.401,2.809,798.755,686.525,16.83,0.1,0,100
4629.875,4629.765,5.223,-18.1,53.188,41.117,8.657,46.113,3.471,2.813,569.344,507.032,16.889,0.1,0,100
4630,4629.89,5.222,-18.098,51.827,39.354,8.659,46.223,3.653,2.811,499.415,447.044,15.805,0.077,0,100
4630.125,4630.015,5.222,-18.097,49.601,36.797,8.66,46.685,3.996,2.802,500.262,445.669,14.274,0.079,0,100
4630.25,4630.14,5.221,-18.095,47.602,34.205,8.661,46.903,4.673,2.788,537.434,475.134,12.771,0.079,0,100
4630.375,4630.265,5.22,-18.093,47.092,32.856,8.662,47.035,5.294,2.779,590.746,519.338,12.008,0.079,0,100
4630.5,4630.39,5.219,-18.092,47.898,32.7,8.663,47.154,5.478,2.777,631.028,554.834,11.92,0.079,0,100
4630.625,4630.515,5.218,-18.09,49.504,32.794,8.668,47.156,5.284,2.78,674.185,595.96,11.973,0.079,0,100
4630.75,4630.64,5.217,-18.088,49.595,32.655,8.671,47.15,5.145,2.782,687.085,607.195,11.895,0.08,0,100
4630.875,4630.765,5.217,-18.086,48.759,32.231,8.676,47.138,5.027,2.784,721.59,630.328,11.658,0.08,0,100
4631,4630.89,5.216,-18.085,48.421,32.462,8.678,47.107,4.94,2.785,762.873,657.776,11.787,0.08,0,100
4631.125,4631.015,5.215,-18.083,49.404,34.322,8.678,47.068,4.811,2.786,812.822,691.309,12.838,0.079,0,100
4631.25,4631.14,5.214,-18.081,51.459,37.561,8.679,47.038,4.653,2.794,868.607,727.093,14.727,0.1,0,100
4631.375,4631.265,5.213,-18.08,52.075,38.698,8.679,46.939,4.617,2.801,892.762,739.518,15.408,0.1,0,100
