date,生产时间_(H),casing_p_shut,casing_p_avg,tubing_p_shut,tubing_p_avg,井口温度,qg_m3d,qw_td,日产油量_(t),日放空气量_(m^3),月产气量_(m^3),月产水量_(t),月产油量_(t),月放空气量_(m^3),年产气量_(10^4m^3),年产水量_(10^4t),年产油量_(10^4t),年放空气量_(10^4m^3),累产气量_(10^8m^3),累产水量_(10^4t),累产油量_(10^4t),累放空气量_(10^8m^3),输压_(MPa),气举注气量_(m^3),t_day,well_id,op_condition,qg_valid
2014-11-02,24.0,,46.91,,57.47,73.0,470791.0,4.0,,,932244.0,7.5,,,11287.0515,0.09942,0.0,1.5,1.69566004,0.1446,0.0,0.00015,7.91,,541,SY9,open,1
2014-11-03,24.0,,47.15,,57.43,74.0,475563.0,4.0,,,1407807.0,11.5,,,11334.6078,0.09982,0.0,1.5,1.70041567,0.145,0.0,0.00015,7.92,,542,SY9,open,1
2014-11-04,24.0,,47.32,,57.37,74.0,480955.0,4.2,,,1888762.0,15.7,,,11382.7033,0.10024,0.0,1.5,1.70522522,0.14542,0.0,0.00015,8.08,,543,SY9,open,1
2014-11-05,24.0,,47.49,,57.32,75.0,486262.0,4.0,,,2375024.0,19.7,,,11431.3295,0.10064,0.0,1.5,1.71008784,0.14582,0.0,0.00015,7.95,,544,SY9,open,1
2014-11-06,24.0,,47.22,,57.39,74.0,462469.0,3.9,,,2837493.0,23.6,,,11477.5764,0.10103,0.0,1.5,1.71471253,0.14621,0.0,0.00015,8.23,,545,SY9,open,1
2014-11-07,24.0,,47.13,,57.38,74.0,463299.0,4.0,,,3300792.0,27.6,,,11523.9063,0.10143,0.0,1.5,1.71934552,0.14661,0.0,0.00015,7.64,,546,SY9,open,1
2014-11-08,24.0,,47.29,,57.35,73.0,466400.0,3.4,,,3767192.0,31.0,,,11570.5463,0.10177,0.0,1.5,1.72400952,0.14695,0.0,0.00015,7.85,,547,SY9,open,1
2014-11-09,24.0,,47.47,,57.27,74.0,471917.0,4.0,,,4239109.0,35.0,,,11617.738,0.10217,0.0,1.5,1.72872869,0.14735,0.0,0.00015,7.9,,548,SY9,open,1
2014-11-10,24.0,,47.61,,57.25,74.0,475128.0,4.0,,,4714237.0,39.0,,,11665.2508,0.10257,0.0,1.5,1.73347997,0.14775,0.0,0.00015,7.92,,549,SY9,open,1
2014-11-11,24.0,,47.53,,57.26,74.0,461047.0,4.0,,,5175284.0,43.0,,,11711.3555,0.10297,0.0,1.5,1.73809044,0.14815,0.0,0.00015,7.91,,550,SY9,open,1
2014-11-12,24.0,,46.52,,57.38,71.0,416746.0,3.2,,,5592030.0,46.2,,,11753.0301,0.10329,0.0,1.5,1.7422579,0.14847,0.0,0.00015,7.94,,551,SY9,open,1
2014-11-13,24.0,,46.78,,57.31,71.0,432479.0,3.3,,,6024509.0,49.5,,,11796.278,0.10362,0.0,1.5,1.74658269,0.1488,0.0,0.00015,7.88,,552,SY9,open,1
2014-11-14,24.0,,46.88,,57.28,71.0,433851.0,4.2,,,6458360.0,53.7,,,11839.6631,0.10404,0.0,1.5,1.7509212,0.14922,0.0,0.00015,7.98,,553,SY9,open,1
2014-11-15,24.0,,47.01,,57.24,71.0,437047.0,3.0,,,6895407.0,56.7,,,11883.3678,0.10434,0.0,1.5,1.75529167,0.14952,0.0,0.00015,7.97,,554,SY9,open,1
2014-11-16,24.0,,47.18,,57.19,72.0,443945.0,3.3,,,7339352.0,60.0,,,11927.7623,0.10467,0.0,1.5,1.75973112,0.14985,0.0,0.00015,8.04,,555,SY9,open,1
2014-11-17,24.0,,47.33,,57.15,71.0,447285.0,4.5,,,7786637.0,64.5,,,11972.4908,0.10512,0.0,1.5,1.76420397,0.1503,0.0,0.00015,8.17,,556,SY9,open,1
2014-11-18,24.0,,47.46,,57.11,72.0,450912.0,3.5,,,8237549.0,68.0,,,12017.582,0.10547,0.0,1.5,1.76871309,0.15065,0.0,0.00015,8.02,,557,SY9,open,1
2014-11-19,24.0,,47.6,,57.08,73.0,453241.0,3.5,,,8690790.0,71.5,,,12062.9061,0.10582,0.0,1.5,1.7732455,0.151,0.0,0.00015,7.94,,558,SY9,open,1
2014-11-20,24.0,,47.75,,57.04,73.0,459407.0,3.5,,,9150197.0,75.0,,,12108.8468,0.10617,0.0,1.5,1.77783957,0.15135,0.0,0.00015,8.03,,559,SY9,open,1
2014-11-21,24.0,,47.91,,56.98,74.0,466164.0,3.5,,,9616361.0,78.5,,,12155.4632,0.10652,0.0,1.5,1.78250121,0.1517,0.0,0.00015,8.08,,560,SY9,open,1
2014-11-22,24.0,,48.1,,56.92,74.0,475597.0,3.5,,,10091958.0,82.0,,,12203.0229,0.10687,0.0,1.5,1.78725718,0.15205,0.0,0.00015,8.04,,561,SY9,open,1
2014-11-23,24.0,,48.17,,56.88,75.0,479681.0,4.0,,,10571639.0,86.0,,,12250.991,0.10727,0.0,1.5,1.79205399,0.15245,0.0,0.00015,7.93,,562,SY9,open,1
2014-11-24,24.0,,48.23,,56.85,75.0,480920.0,4.0,,,11052559.0,90.0,,,12299.083,0.10767,0.0,1.5,1.79686319,0.15285,0.0,0.00015,7.93,,563,SY9,open,1
2014-11-25,24.0,,48.26,,56.81,74.0,481786.0,4.0,,,11534345.0,94.0,,,12347.2616,0.10807,0.0,1.5,1.80168105,0.15325,0.0,0.00015,8.1,,564,SY9,open,1
2014-11-26,24.0,,48.21,,56.77,74.0,486396.0,3.5,,,12020741.0,97.5,,,12395.9012,0.10842,0.0,1.5,1.80654501,0.1536,0.0,0.00015,7.98,,565,SY9,open,1
2014-11-27,24.0,,48.26,,56.75,75.0,486950.0,4.0,,,12507691.0,101.5,,,12444.5962,0.10882,0.0,1.5,1.81141451,0.154,0.0,0.00015,7.91,,566,SY9,open,1
2014-11-28,24.0,,47.55,,56.86,74.2,461171.0,4.0,,,12968862.0,105.5,,,12490.7133,0.10922,0.0,1.5,1.81602622,0.1544,0.0,0.00015,7.76,,567,SY9,open,1
2014-11-29,24.0,,47.65,,56.87,73.5,447377.0,4.0,,,13416239.0,109.5,,,12535.451,0.10962,0.0,1.5,1.82049999,0.1548,0.0,0.00015,8.02,,568,SY9,open,1
2014-11-30,24.0,,47.69,,56.86,73.4,447825.0,2.6,,,13864064.0,112.1,,,12580.2335,0.10988,0.0,1.5,1.82497824,0.15506,0.0,0.00015,8.11,,569,SY9,open,1
2014-12-01,24.0,,47.74,,56.84,73.1,449325.0,3.9,,,449325.0,3.9,,,12625.166,0.11027,0.0,1.5,1.82947149,0.15545,0.0,0.00015,8.16,,570,SY9,open,1
2014-12-02,24.0,,47.81,,56.81,72.9,449786.0,3.9,,,899111.0,7.8,,,12670.1446,0.11066,0.0,1.5,1.83396935,0.15584,0.0,0.00015,8.18,,571,SY9,open,1
2014-12-03,24.0,,47.87,,56.8,73.2,451859.0,3.2,,,1350970.0,11.0,,,12715.3305,0.11098,0.0,1.5,1.83848794,0.15616,0.0,0.00015,8.17,,572,SY9,open,1
2014-12-04,24.0,,47.95,,56.77,73.5,454881.0,4.0,,,1805851.0,15.0,,,12760.8186,0.11138,0.0,1.5,1.84303675,0.15656,0.0,0.00015,8.02,,573,SY9,open,1
2014-12-05,24.0,,48.01,,56.75,73.4,457699.0,3.3,,,2263550.0,18.3,,,12806.5885,0.11171,0.0,1.5,1.84761374,0.15689,0.0,0.00015,8.09,,574,SY9,open,1
2014-12-06,24.0,,48.07,,56.73,73.5,458125.0,3.4,,,2721675.0,21.7,,,12852.401,0.11205,0.0,1.5,1.85219499,0.15723,0.0,0.00015,7.88,,575,SY9,open,1
2014-12-07,24.0,,48.13,,56.7,73.5,454086.0,4.3,,,3175761.0,26.0,,,12897.8096,0.11248,0.0,1.5,1.85673585,0.15766,0.0,0.00015,7.95,,576,SY9,open,1
2014-12-08,24.0,,48.21,,56.68,73.8,467916.0,4.0,,,3643677.0,30.0,,,12944.6012,0.11288,0.0,1.5,1.86141501,0.15806,0.0,0.00015,7.99,,577,SY9,open,1
2014-12-09,24.0,,48.26,,56.65,73.9,466758.0,3.1,,,4110435.0,33.1,,,12991.277,0.11319,0.0,1.5,1.86608259,0.15837,0.0,0.00015,7.99,,578,SY9,open,1
2014-12-10,24.0,,48.3,,56.63,73.7,467645.0,4.0,,,4578080.0,37.1,,,13038.0415,0.11359,0.0,1.5,1.87075904,0.15877,0.0,0.00015,7.99,,579,SY9,open,1
2014-12-11,24.0,,48.32,,56.61,73.7,468196.0,4.0,,,5046276.0,41.1,,,13084.8611,0.11399,0.0,1.5,1.875441,0.15917,0.0,0.00015,7.99,,580,SY9,open,1
2014-12-12,24.0,,48.35,,56.58,73.7,469718.0,3.5,,,5515994.0,44.6,,,13131.8329,0.11434,0.0,1.5,1.88013818,0.15952,0.0,0.00015,7.93,,581,SY9,open,1
2014-12-13,24.0,,48.38,,56.56,73.7,472565.0,3.0,,,5988559.0,47.6,,,13179.0894,0.11464,0.0,1.5,1.88486383,0.15982,0.0,0.00015,7.91,,582,SY9,open,1
2014-12-14,24.0,,48.39,,56.54,73.8,471136.0,3.5,,,6459695.0,51.1,,,13226.203,0.11499,0.0,1.5,1.88957519,0.16017,0.0,0.00015,7.92,,583,SY9,open,1
2014-12-15,24.0,,48.41,,56.53,74.2,475535.0,4.0,,,6935230.0,55.1,,,13273.7565,0.11539,0.0,1.5,1.89433054,0.16057,0.0,0.00015,7.82,,584,SY9,open,1
2014-12-16,24.0,,48.44,,56.52,74.4,474722.0,4.5,,,7409952.0,59.6,,,13321.2287,0.11584,0.0,1.5,1.89907776,0.16102,0.0,0.00015,8.01,,585,SY9,open,1
2014-12-17,24.0,,48.48,,56.49,74.2,475987.0,4.0,,,7885939.0,63.6,,,13368.8274,0.11624,0.0,1.5,1.90383763,0.16142,0.0,0.00015,7.94,,586,SY9,open,1
2014-12-18,24.0,,48.51,,56.47,74.5,477326.0,3.0,,,8363265.0,66.6,,,13416.56,0.11654,0.0,1.5,1.90861089,0.16172,0.0,0.00015,8.0,,587,SY9,open,1
2014-12-19,24.0,,48.55,,56.45,74.4,478726.0,4.0,,,8841991.0,70.6,,,13464.4326,0.11694,0.0,1.5,1.91339815,0.16212,0.0,0.00015,7.85,,588,SY9,open,1
2014-12-20,24.0,,48.57,,56.42,74.2,477879.0,4.0,,,9319870.0,74.6,,,13512.2205,0.11734,0.0,1.5,1.91817694,0.16252,0.0,0.00015,7.98,,589,SY9,open,1
2014-12-21,24.0,,48.6,,56.41,74.4,472702.0,4.0,,,9792572.0,78.6,,,13559.4907,0.11774,0.0,1.5,1.92290396,0.16292,0.0,0.00015,7.95,,590,SY9,open,1
2014-12-22,24.0,,48.61,,56.38,74.5,476855.0,4.5,,,10269427.0,83.1,,,13607.1762,0.11819,0.0,1.5,1.92767251,0.16337,0.0,0.00015,7.99,,591,SY9,open,1
2014-12-23,24.0,,48.15,,56.44,73.7,455840.0,3.7,,,10725267.0,86.8,,,13652.7602,0.11856,0.0,1.5,1.93223091,0.16374,0.0,0.00015,8.02,,592,SY9,open,1
2014-12-24,24.0,,48.13,,56.46,73.3,445964.0,3.5,,,11171231.0,90.3,,,13697.3566,0.11891,0.0,1.5,1.93669055,0.16409,0.0,0.00015,7.9,,593,SY9,open,1
2014-12-25,24.0,,48.13,,56.44,73.3,447278.0,3.5,,,11618509.0,93.8,,,13742.0844,0.11926,0.0,1.5,1.94116333,0.16444,0.0,0.00015,7.94,,594,SY9,open,1
2014-12-26,24.0,,48.16,,56.42,73.3,447471.0,4.0,,,12065980.0,97.8,,,13786.8315,0.11966,0.0,1.5,1.94563804,0.16484,0.0,0.00015,7.85,,595,SY9,open,1
2014-12-27,24.0,,48.18,,56.41,73.5,446625.0,3.7,,,12512605.0,101.5,,,13831.494,0.12003,0.0,1.5,1.95010429,0.16521,0.0,0.00015,7.87,,596,SY9,open,1
2014-12-28,24.0,,48.21,,56.39,73.3,445859.0,3.8,,,12958464.0,105.3,,,13876.0799,0.12041,0.0,1.5,1.95456288,0.16559,0.0,0.00015,7.95,,597,SY9,open,1
2014-12-29,24.0,,48.23,,56.36,72.6,442389.0,3.5,,,13400853.0,108.8,,,13920.3188,0.12076,0.0,1.5,1.95898677,0.16594,0.0,0.00015,7.93,,598,SY9,open,1
2014-12-30,24.0,,48.26,,56.34,72.8,445041.0,3.6,,,13845894.0,112.4,,,13964.8229,0.12112,0.0,1.5,1.96343718,0.1663,0.0,0.00015,7.91,,599,SY9,open,1
2014-12-31,17.33,46.9,46.11,57.25,56.42,67.2,316779.0,3.0,,,14162673.0,115.4,,,13996.5008,0.12142,0.0,1.5,1.96660497,0.1666,0.0,0.00015,7.85,,600,SY9,throttled,1
2015-01-01,24.0,,47.35,,56.37,70.3,439144.0,3.3,,,439144.0,3.3,,,43.9144,0.00033,0.0,0.0,1.97099641,0.16693,0.0,0.00015,7.83,,601,SY9,open,1
2015-01-02,24.0,,47.67,,56.34,71.4,447600.0,3.5,,,886744.0,6.8,,,88.6744,0.00068,0.0,0.0,1.97547241,0.16728,0.0,0.00015,7.85,,602,SY9,open,1
2015-01-03,24.0,,47.87,,56.32,71.7,453186.0,3.4,,,1339930.0,10.2,,,133.993,0.00102,0.0,0.0,1.98000427,0.16762,0.0,0.00015,7.92,,603,SY9,open,1
2015-01-04,24.0,,48.0,,56.3,71.9,456481.0,3.6,,,1796411.0,13.8,,,179.6411,0.00138,0.0,0.0,1.98456908,0.16798,0.0,0.00015,7.92,,604,SY9,open,1
2015-01-05,24.0,,48.13,,56.27,72.0,459399.0,3.7,,,2255810.0,17.5,,,225.581,0.00175,0.0,0.0,1.98916307,0.16835,0.0,0.00015,7.91,,605,SY9,open,1
2015-01-06,24.0,,48.22,,56.26,72.4,461286.0,3.6,,,2717096.0,21.1,,,271.7096,0.00211,0.0,0.0,1.99377593,0.16871,0.0,0.00015,7.79,,606,SY9,open,1
2015-01-07,24.0,,48.34,,56.23,72.3,467557.0,3.0,,,3184653.0,24.1,,,318.4653,0.00241,0.0,0.0,1.9984515,0.16901,0.0,0.00015,7.79,,607,SY9,open,1
2015-01-08,24.0,,48.45,,56.2,72.8,472816.0,3.5,,,3657469.0,27.6,,,365.7469,0.00276,0.0,0.0,2.00317966,0.16936,0.0,0.00015,7.85,,608,SY9,open,1
2015-01-09,24.0,,48.56,,56.17,73.3,476397.0,4.0,,,4133866.0,31.6,,,413.3866,0.00316,0.0,0.0,2.00794363,0.16976,0.0,0.00015,7.83,,609,SY9,open,1
2015-01-10,24.0,,48.63,,56.14,73.3,479640.0,3.5,,,4613506.0,35.1,,,461.3506,0.00351,0.0,0.0,2.01274003,0.17011,0.0,0.00015,7.86,,610,SY9,open,1
2015-01-11,24.0,,48.73,,56.1,73.4,484550.0,3.5,,,5098056.0,38.6,,,509.8056,0.00386,0.0,0.0,2.01758553,0.17046,0.0,0.00015,7.86,,611,SY9,open,1
2015-01-12,24.0,,48.87,,56.04,74.0,491712.0,3.0,,,5589768.0,41.6,,,558.9768,0.00416,0.0,0.0,2.02250265,0.17076,0.0,0.00015,7.79,,612,SY9,open,1
2015-01-13,24.0,,49.0,,56.01,74.4,497086.0,3.8,,,6086854.0,45.4,,,608.6854,0.00454,0.0,0.0,2.02747351,0.17114,0.0,0.00015,7.94,,613,SY9,open,1
2015-01-14,24.0,,49.09,,55.98,74.7,501004.0,3.7,,,6587858.0,49.1,,,658.7858,0.00491,0.0,0.0,2.03248355,0.17151,0.0,0.00015,8.0,,614,SY9,open,1
2015-01-15,24.0,,49.17,,55.95,75.2,504182.0,4.0,,,7092040.0,53.1,,,709.204,0.00531,0.0,0.0,2.03752537,0.17191,0.0,0.00015,7.88,,615,SY9,open,1
2015-01-16,24.0,,49.17,,55.94,75.3,502057.0,3.9,,,7594097.0,57.0,,,759.4097,0.0057,0.0,0.0,2.04254594,0.1723,0.0,0.00015,7.96,,616,SY9,open,1
2015-01-17,24.0,,49.16,,55.86,75.2,495693.0,4.0,,,8089790.0,61.0,,,808.979,0.0061,0.0,0.0,2.04750287,0.1727,0.0,0.00015,7.83,,617,SY9,open,1
2015-01-18,24.0,,49.19,,55.86,74.8,496290.0,3.4,,,8586080.0,64.4,,,858.608,0.00644,0.0,0.0,2.05246577,0.17304,0.0,0.00015,7.93,,618,SY9,open,1
2015-01-19,24.0,,49.23,,55.85,75.0,498391.0,4.0,,,9084471.0,68.4,,,908.4471,0.00684,0.0,0.0,2.05744968,0.17344,0.0,0.00015,7.83,,619,SY9,open,1
2015-01-20,24.0,,49.29,,55.83,75.3,502391.0,4.0,,,9586862.0,72.4,,,958.6862,0.00724,0.0,0.0,2.06247359,0.17384,0.0,0.00015,7.85,,620,SY9,open,1
2015-01-21,24.0,,49.28,,55.8,75.4,503341.0,3.4,,,10090203.0,75.8,,,1009.0203,0.00758,0.0,0.0,2.067507,0.17418,0.0,0.00015,7.9,,621,SY9,open,1
2015-01-22,24.0,,49.33,,55.76,75.8,505521.0,4.0,,,10595724.0,79.8,,,1059.5724,0.00798,0.0,0.0,2.07256221,0.17458,0.0,0.00015,7.87,,622,SY9,open,1
2015-01-23,24.0,,49.36,,55.74,76.0,506961.0,4.0,,,11102685.0,83.8,,,1110.2685,0.00838,0.0,0.0,2.07763182,0.17498,0.0,0.00015,7.85,,623,SY9,open,1
2015-01-24,24.0,,49.27,,55.72,76.1,507712.0,4.0,,,11610397.0,87.8,,,1161.0397,0.00878,0.0,0.0,2.08270894,0.17538,0.0,0.00015,7.84,,624,SY9,open,1
2015-01-25,24.0,,49.4,,55.7,76.3,508161.0,4.0,,,12118558.0,91.8,,,1211.8558,0.00918,0.0,0.0,2.08779055,0.17578,0.0,0.00015,7.88,,625,SY9,open,1
2015-01-26,24.0,,49.4,,55.68,76.1,506410.0,4.0,,,12624968.0,95.8,,,1262.4968,0.00958,0.0,0.0,2.09285465,0.17618,0.0,0.00015,7.89,,626,SY9,open,1
2015-01-27,24.0,,49.42,,55.66,76.4,509669.0,4.0,,,13134637.0,99.8,,,1313.4637,0.00998,0.0,0.0,2.09795134,0.17658,0.0,0.00015,7.95,,627,SY9,open,1
2015-01-28,24.0,,49.45,,55.62,75.3,508081.0,3.4,,,13642718.0,103.2,,,1364.2718,0.01032,0.0,0.0,2.10303215,0.17692,0.0,0.00015,8.02,,628,SY9,open,1
2015-01-29,24.0,,49.46,,55.6,74.3,507173.0,4.0,,,14149891.0,107.2,,,1414.9891,0.01072,0.0,0.0,2.10810388,0.17732,0.0,0.00015,7.98,,629,SY9,open,1
2015-01-30,24.0,,49.47,,55.58,75.3,506325.0,4.0,,,14656216.0,111.2,,,1465.6216,0.01112,0.0,0.0,2.11316713,0.17772,0.0,0.00015,8.07,,630,SY9,open,1
2015-01-31,24.0,,49.48,,55.55,74.7,499329.0,4.0,,,15155545.0,115.2,,,1515.5545,0.01152,0.0,0.0,2.11816042,0.17812,0.0,0.00015,7.98,,631,SY9,open,1
2015-02-01,24.0,,49.48,,55.53,75.5,492671.0,4.0,,,492671.0,4.0,,,1564.8216,0.01192,0.0,0.0,2.12308713,0.17852,0.0,0.00015,8.12,,632,SY9,open,1
2015-02-02,24.0,,49.57,,55.53,75.9,506995.0,4.0,,,999666.0,8.0,,,1615.5211,0.01232,0.0,0.0,2.12815708,0.17892,0.0,0.00015,7.19,,633,SY9,open,1
2015-02-03,24.0,,49.57,,55.63,75.9,503841.0,4.0,,,1503507.0,12.0,,,1665.9052,0.01272,0.0,0.0,2.13319549,0.17932,0.0,0.00015,7.13,,634,SY9,open,1
2015-02-04,24.0,,49.55,,55.73,76.2,496101.0,3.5,,,1999608.0,15.5,,,1715.5153,0.01307,0.0,0.0,2.1381565,0.17967,0.0,0.00015,7.12,,635,SY9,open,1
2015-02-05,24.0,,49.55,,55.79,75.9,493829.0,3.5,,,2493437.0,19.0,,,1764.8982,0.01342,0.0,0.0,2.14309479,0.18002,0.0,0.00015,7.12,,636,SY9,open,1
2015-02-06,24.0,,49.58,,55.82,75.8,492326.0,3.5,,,2985763.0,22.5,,,1814.1308,0.01377,0.0,0.0,2.14801805,0.18037,0.0,0.00015,7.58,,637,SY9,open,1
2015-02-07,24.0,,49.59,,55.77,76.1,491921.0,3.0,,,3477684.0,25.5,,,1863.3229,0.01407,0.0,0.0,2.15293726,0.18067,0.0,0.00015,7.95,,638,SY9,open,1
2015-02-08,24.0,,49.6,,55.72,76.2,492563.0,4.0,,,3970247.0,29.5,,,1912.5792,0.01447,0.0,0.0,2.15786289,0.18107,0.0,0.00015,7.95,,639,SY9,open,1
2015-02-09,24.0,,49.61,,55.67,76.4,492422.0,4.0,,,4462669.0,33.5,,,1961.8214,0.01487,0.0,0.0,2.16278711,0.18147,0.0,0.00015,7.98,,640,SY9,open,1
2015-02-10,24.0,,49.6,,55.63,76.7,492298.0,3.9,,,4954967.0,37.4,,,2011.0512,0.01526,0.0,0.0,2.16771009,0.18186,0.0,0.00015,7.98,,641,SY9,open,1
2015-02-11,24.0,,49.56,,55.61,76.5,490191.0,4.0,,,5445158.0,41.4,,,2060.0703,0.01566,0.0,0.0,2.172612,0.18226,0.0,0.00015,7.68,,642,SY9,open,1
2015-02-12,24.0,,49.57,,55.55,76.6,493984.0,3.9,,,5939142.0,45.3,,,2109.4687,0.01605,0.0,0.0,2.17755184,0.18265,0.0,0.00015,7.88,,643,SY9,open,1
2015-02-13,24.0,,49.69,,55.49,77.0,501311.0,4.0,,,6440453.0,49.3,,,2159.5998,0.01645,0.0,0.0,2.18256495,0.18305,0.0,0.00015,7.88,,644,SY9,open,1
2015-02-14,24.0,,49.68,,55.46,77.5,498946.0,4.0,,,6939399.0,53.3,,,2209.4944,0.01685,0.0,0.0,2.18755441,0.18345,0.0,0.00015,8.0,,645,SY9,open,1
2015-02-15,24.0,,49.65,,55.44,77.6,497756.0,4.0,,,7437155.0,57.3,,,2259.27,0.01725,0.0,0.0,2.19253197,0.18385,0.0,0.00015,8.0,,646,SY9,open,1
2015-02-16,24.0,,49.62,,55.42,77.6,497547.0,4.4,,,7934702.0,61.7,,,2309.0247,0.01769,0.0,0.0,2.19750744,0.18429,0.0,0.00015,8.03,,647,SY9,open,1
2015-02-17,24.0,,49.58,,55.39,77.3,496307.0,4.0,,,8431009.0,65.7,,,2358.6554,0.01809,0.0,0.0,2.20247051,0.18469,0.0,0.00015,7.96,,648,SY9,open,1
2015-02-18,24.0,,49.55,,55.37,77.3,495979.0,4.0,,,8926988.0,69.7,,,2408.2533,0.01849,0.0,0.0,2.2074303,0.18509,0.0,0.00015,7.95,,649,SY9,open,1
2015-02-19,24.0,,49.51,,55.35,77.7,495435.0,4.0,,,9422423.0,73.7,,,2457.7968,0.01889,0.0,0.0,2.21238465,0.18549,0.0,0.00015,7.95,,650,SY9,open,1
2015-02-20,24.0,,49.47,,55.32,76.7,495022.0,4.0,,,9917445.0,77.7,,,2507.299,0.01929,0.0,0.0,2.21733487,0.18589,0.0,0.00015,7.79,,651,SY9,open,1
2015-02-21,24.0,,49.4,,55.31,77.0,501900.0,4.0,,,10419345.0,81.7,,,2557.489,0.01969,0.0,0.0,2.22235387,0.18629,0.0,0.00015,6.91,,652,SY9,open,1
2015-02-22,24.0,,49.34,,55.33,76.9,499723.0,4.0,,,10919068.0,85.7,,,2607.4613,0.02009,0.0,0.0,2.2273511,0.18669,0.0,0.00015,6.89,,653,SY9,open,1
2015-02-23,24.0,,49.28,,55.32,76.9,490308.0,4.0,,,11409376.0,89.7,,,2656.4921,0.02049,0.0,0.0,2.23225418,0.18709,0.0,0.00015,7.32,,654,SY9,open,1
2015-02-24,24.0,,49.27,,55.29,76.9,487578.0,4.5,,,11896954.0,94.2,,,2705.2499,0.02094,0.0,0.0,2.23712996,0.18754,0.0,0.00015,8.03,,655,SY9,open,1
2015-02-25,24.0,,49.26,,55.27,77.2,487096.0,4.5,,,12384050.0,98.7,,,2753.9595,0.02139,0.0,0.0,2.24200092,0.18799,0.0,0.00015,7.99,,656,SY9,open,1
2015-02-26,24.0,,49.21,,55.25,77.3,486944.0,3.5,,,12870994.0,102.2,,,2802.6539,0.02174,0.0,0.0,2.24687036,0.18834,0.0,0.00015,8.1,,657,SY9,open,1
2015-02-27,24.0,,49.18,,55.22,77.2,488431.0,4.0,,,13359425.0,106.2,,,2851.497,0.02214,0.0,0.0,2.25175467,0.18874,0.0,0.00015,8.04,,658,SY9,open,1
2015-02-28,24.0,,49.16,,55.18,76.6,490106.0,4.5,,,13849531.0,110.7,,,2900.5076,0.02259,0.0,0.0,2.25665573,0.18919,0.0,0.00015,8.03,,659,SY9,open,1
2015-03-01,24.0,,49.12,,55.16,76.6,488867.0,4.0,,,488867.0,4.0,,,2949.3943,0.02299,0.0,0.0,2.2615444,0.18959,0.0,0.00015,7.99,,660,SY9,open,1
2015-03-02,24.0,,49.07,,55.14,76.8,487995.0,4.3,,,976862.0,8.3,,,2998.1938,0.02342,0.0,0.0,2.26642435,0.19002,0.0,0.00015,8.01,,661,SY9,open,1
2015-03-03,24.0,,49.02,,55.12,76.9,487091.0,4.2,,,1463953.0,12.5,,,3046.9029,0.02384,0.0,0.0,2.27129526,0.19044,0.0,0.00015,7.93,,662,SY9,open,1
2015-03-04,24.0,,48.96,,55.11,76.8,486612.0,4.0,,,1950565.0,16.5,,,3095.5641,0.02424,0.0,0.0,2.27616138,0.19084,0.0,0.00015,7.93,,663,SY9,open,1
2015-03-05,24.0,,48.92,,55.08,76.7,486460.0,4.5,,,2437025.0,21.0,,,3144.2101,0.02469,0.0,0.0,2.28102598,0.19129,0.0,0.00015,7.99,,664,SY9,open,1
2015-03-06,24.0,,48.88,,55.05,77.2,486269.0,4.0,,,2923294.0,25.0,,,3192.837,0.02509,0.0,0.0,2.28588867,0.19169,0.0,0.00015,7.97,,665,SY9,open,1
2015-03-07,24.0,,48.85,,55.03,77.5,484549.0,4.0,,,3407843.0,29.0,,,3241.2919,0.02549,0.0,0.0,2.29073416,0.19209,0.0,0.00015,8.03,,666,SY9,open,1
2015-03-08,24.0,,48.78,,55.01,76.7,484197.0,4.0,,,3892040.0,33.0,,,3289.7116,0.02589,0.0,0.0,2.29557613,0.19249,0.0,0.00015,8.15,,667,SY9,open,1
2015-03-09,24.0,,48.75,,54.99,77.1,488256.0,4.0,,,4380296.0,37.0,,,3338.5372,0.02629,0.0,0.0,2.30045869,0.19289,0.0,0.00015,8.08,,668,SY9,open,1
2015-03-10,24.0,,48.71,,54.97,77.3,488156.0,3.7,,,4868452.0,40.7,,,3387.3528,0.02666,0.0,0.0,2.30534025,0.19326,0.0,0.00015,8.14,,669,SY9,open,1
2015-03-11,24.0,,48.65,,54.96,76.9,486786.0,4.0,,,5355238.0,44.7,,,3436.0314,0.02706,0.0,0.0,2.31020811,0.19366,0.0,0.00015,8.06,,670,SY9,open,1
2015-03-12,24.0,,48.56,,54.94,76.8,484519.0,4.2,,,5839757.0,48.9,,,3484.4833,0.02748,0.0,0.0,2.3150533,0.19408,0.0,0.00015,8.15,,671,SY9,open,1
2015-03-13,24.0,,48.55,,54.92,77.1,482332.0,3.7,,,6322089.0,52.6,,,3532.7165,0.02785,0.0,0.0,2.31987662,0.19445,0.0,0.00015,8.04,,672,SY9,open,1
2015-03-14,24.0,,48.53,,54.91,77.5,490544.0,4.0,,,6812633.0,56.6,,,3581.7709,0.02825,0.0,0.0,2.32478206,0.19485,0.0,0.00015,6.95,,673,SY9,open,1
2015-03-15,24.0,,48.52,,54.99,77.0,486471.0,4.0,,,7299104.0,60.6,,,3630.418,0.02865,0.0,0.0,2.32964677,0.19525,0.0,0.00015,6.83,,674,SY9,open,1
2015-03-16,8.83,46.64,48.51,56.24,55.06,77.3,171771.0,2.0,,,7470875.0,62.6,,,3647.5951,0.02885,0.0,0.0,2.33136448,0.19545,0.0,0.00015,7.06,,675,SY9,throttled,1
